Cod_Matricula;Situacao_Matricula;Forma_Ingresso;Semestre_Letivo_Inicial;Desc_Curso;Modalidade;Instituicao;Desc_Disciplina;Quantidade_Reprovacoes
5337;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;2
5337;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;2
5337;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;2
5337;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;2
5337;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;2
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;1
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;1
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;1
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;1
5339;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Elementos de máquinas;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade II;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Tecnologia de materiais;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletrônica;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Inglês técnico;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;1
5340;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Fabricação;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;1
5343;Evadido;Ampla Concorrência;2016/2;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;1
5430;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;1
5430;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Técnicas em programação;2
5430;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Banco de dados;1
5430;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Projeto integrador;2
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;2
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Técnicas em programação;1
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Redes TCP/IP;1
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Modelagem de dados;1
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Matemática;3
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Empreendedorismo;1
5431;Evadido;Ampla Concorrência;2016/2;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Recursos humanos / segurança, meio ambiente e saúde;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;1
5488;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;2
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Elementos de máquinas;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade II;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Tecnologia de materiais;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletrônica;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Inglês técnico;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;1
5490;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Fabricação;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;1
5491;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;1
5492;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;3
5492;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;3
5492;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;3
5493;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;3
5494;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;2
5494;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Automação industrial;3
5494;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Máquinas térmicas;3
5494;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Hidráulica e pneumática;3
5494;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;CAD - Desenho por computador;3
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;1
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;1
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Mecânica técnica e resistência dos materiais;1
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Metrologia;1
5480;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Elementos de máquinas;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletricidade II;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Tecnologia de materiais;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Eletrônica;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Inglês técnico;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;1
5485;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Fabricação;1
5631;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
5631;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;1
5631;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Matemática;1
5631;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5631;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Introdução a redes de computadores;1
5631;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Fundamentos de hardware e montagem e manutenção de computadores;1
5632;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
5632;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;1
5632;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Matemática;1
5632;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5632;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Introdução a redes de computadores;1
5632;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Fundamentos de hardware e montagem e manutenção de computadores;1
5634;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
5634;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Técnicas em programação;1
5634;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Redes TCP/IP;1
5634;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Modelagem de dados;1
5634;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Empreendedorismo;1
5634;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Recursos humanos / segurança, meio ambiente e saúde;1
5635;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;3
5635;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Fundamentos de hardware e montagem e manutenção de computadores;3
5637;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
5637;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;1
5637;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Matemática;1
5637;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5637;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Introdução a redes de computadores;1
5637;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Fundamentos de hardware e montagem e manutenção de computadores;1
5638;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
5638;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Banco de dados;3
5638;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Linguagens de programação;1
5638;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Sistemas operacionais de redes;3
5638;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Implementação de redes;1
5638;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Análise e projeto de sistemas;1
5640;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Lógica de programação;2
5640;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Matemática;2
5640;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;Introdução a redes de computadores;2
5468;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Comunicação empresarial;1
5468;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Informática aplicada;1
5468;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Relações humanas no trabalho;1
5468;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Concomitante;Campus Cachoeiro de Itapemirim;Desenho técnico;1
